Ana Kategori;Alt Kategori;Marka;Ürün Adı;Fiyat;Resim URL;Sosyal Kanıt (Favori);Yıldız;Yorum Sayısı
"Spor&Outdoor";"Elektrikli Bisiklet";"OLA";"Electrofold EFB3 Dynamic Elektrikli Katlanabilir Bisiklet 20”";"31.299 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1687/prod/QC_PREP/20250530/15/76dd3a01-7a44-3cad-ac94-d1c0f3deaef5/1_org_zoom.jpg";"En Çok Favorilenen 8. Ürün";"3.6";"31"
"Spor&Outdoor";"Elektrikli Bisiklet";"Carraro";"KIFUKA FS 6.0 ERKEK ŞEHİR BİSİKLETİ 440H HD 27.5 JANT 11 VİTES KROM MAVİ MAT SİYAH GÜMÜŞ";"251.999 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1795/prod/QC_PREP/20251205/15/ce1b6d93-1da6-3db4-881a-88f5a03ee836/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"Ape Ryder";"DC20 ELEKTRİKLİ BİSİKLET (SİYAH)";"40.988 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1673/prod/QC/20250430/17/5d1ec602-e3f3-30e8-82d4-0e501b3aebab/1_org_zoom.jpg";"1,5B kişi favoriledi!";"3.5";"16"
"Spor&Outdoor";"Elektrikli Bisiklet";"Ape Ryder";"Orta Süspansiyonlu Buffalo-F Elektrikli Bisiklet";"64.400 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1609/prod/QC/20241201/02/fb7e13af-c2be-3501-a121-67636b8481d3/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"2";"6"
"Spor&Outdoor";"Elektrikli Bisiklet";"OLA";"Corelli Eb2 Elektrikli Bisiklet 20” Jant Siyah";"31.500 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1569/prod/QC/20240925/15/69ce8c5f-6f35-3401-91e1-f192288c6c48/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"4.3";"16"
"Spor&Outdoor";"Elektrikli Bisiklet";"RKS";"XS35 Katlanır Elektrikli Bisiklet Beyaz";"41.038,06 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1707/prod/QC_PREP/20250708/22/5ace1e7e-d8a5-3169-94ed-579ecfb49795/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"4.8";"6"
"Spor&Outdoor";"Elektrikli Bisiklet";"Citycoco";"Fatbıke Foldable Mini 250w (SİYAH)";"63.000 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1355/product/media/images/prod/QC/20240608/09/fd2a3d6b-62bc-38c7-bcc7-8cc55cf1de03/1_org_zoom.jpg";"Videolu Ürün";"3";"1"
"Spor&Outdoor";"Elektrikli Bisiklet";"RKS -Elektrikli Bisiklet";"Rsı X Pro Elektrikli Katlanır Bisiklet Beyaz";"32.499 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1457/product/media/images/prod/QC/20240802/13/aeaff070-961f-3eb1-8adf-9457c56192b6/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"4.1";"10"
"Spor&Outdoor";"Elektrikli Bisiklet";"Skyjet";"Nıtro Pro Pedal Destekli Elektrikli Bisiklet (SİYAH)";"36.000 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1856/prod/QC_ENRICHMENT/20260417/16/4e4febc6-3a51-33ee-baf3-cf12ae7a47de/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"1.0";"1"
"Spor&Outdoor";"Elektrikli Bisiklet";"RKS";"Xs 35 Elektirikli Bisiklet Siyah";"47.500 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1808/prod/QC_ENRICHMENT/20260102/16/f4df84bd-8b1b-3bbc-ac8a-841dcf6abea2/1_org_zoom.jpg";"En Çok Favorilenen 7. Ürün";"4.3";"46"
"Spor&Outdoor";"Elektrikli Bisiklet";"Ape Ryder";"MANDRILL ULTRA 1000W ELEKTRİKLİ BİSİKLET AYNA ÇANTA VE EL GAZI HEDİYELİ";"65.999 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1850/prod/QC_PREP/20260404/18/3ceafd71-0a47-30e2-8d7d-46c22e6265d1/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"RKS -Elektrikli Bisiklet";"Rks La Rose Ultra Elektrikli Bisiklet";"53.310 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1717/prod/QC_ENRICHMENT/20250726/16/21bcbc2a-8889-33cc-9e72-8f4fd746298a/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"2";"1"
"Spor&Outdoor";"Elektrikli Bisiklet";"Kuba";"Bm8 Pro Elektrikli Bisiklet Siyah";"35.000 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty984/product/media/images/20230812/20/402704835/968759261/1/1_org_zoom.jpg";"N/A";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"BICANTE";"ELEKTİRİKLİ BİSİKLET";"45.500 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1852/prod/QC_PREP/20260406/13/d8ed24fd-78c2-38c1-aa13-9005f5a71cf3/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"Skyjet";"GTIII PRO 1000W ELEKTRİKLİ BİSİKLET AYNA ÇANTA VE EL GAZI HEDİYELİ";"58.499 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1923/prod/QC_PREP/20260430/16/eacd281e-757f-323d-8cee-bbce0ffcd802/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"Kron";"DİSCOVERY 2026 KATLANIR HİDROLİK DİSK FREN 7 VİTES 20 JANT ELEKTRİKLİ BİSİKLET";"49.900 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1847/prod/QC_PREP/20260326/11/39487c36-cccd-3d77-b1f7-d1ad75931958/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"2";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"Kron";"ZUMA - 20"" - Katlanır - 7 Vites - H.Disc- Elektrikli";"38.660 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1845/prod/QC_PREP/20260326/14/4be7eca3-acad-3e26-9641-2e6207594334/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"RKS -Elektrikli Bisiklet";"APE RYDER A10 İKİ KİŞİLİK ELEKTRİKLİ BİSİKLET";"38.699 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1029/product/media/images/prod/SPM/PIM/20231030/18/c98febc7-226e-3d1e-aa8a-06f1bb03937e/1_org_zoom.jpg";"Videolu Ürün";"5.0";"2"
"Spor&Outdoor";"Elektrikli Bisiklet";"Ape Ryder";"BABOON ELEKTRİKLİ BİSİKLET";"52.666 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1695/prod/QC_PREP/20250618/19/1f731483-2525-3f50-a3e2-d3e2634061cb/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"2";"2"
"Spor&Outdoor";"Elektrikli Bisiklet";"RKS";"RSI X Pro Katlanabilir Elektrikli Bisiklet";"34.999 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1765/prod/QC_PREP/20250928/21/9a72755d-180b-3ba9-9c5c-5368bc79e533/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"2";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"Ümit";"ALTEC DELTA N3 2870 ELEKTRİKLİ ŞEHİR BİSİKLETİ 530H V 28 JANT NEXUS 3 VİTES SİYAH";"39.416 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1807/prod/QC_ENRICHMENT/20260108/11/0a32c4ad-271b-3676-b8a6-e219d0ce0bc7/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"3.7";"3"
"Spor&Outdoor";"Elektrikli Bisiklet";"RKS";"DS10 Pro Alfa Romeo R-1 Katlanabilir İnce Teker Elektrikli Bisiklet (Siyah)";"34.250 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1532/product/media/images/prod/QC/20240907/23/6ce1dd24-dc5a-3cf0-9b05-a04b850546fc/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"4.2";"10"
"Spor&Outdoor";"Elektrikli Bisiklet";"Citycoco";"Greaser 500W (CC01615, Haki, Siyah, Bej)";"137.280 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1796/prod/QC_PREP/20251127/18/ce08adce-92a0-37c6-a05b-c3f2429cc867/1_org_zoom.jpg";"Videolu Ürün";"3";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"Strada";"E-vıbe Hidrolik Disk 20 Jant Üç Tekerlekli Elektrikli Bisiklet";"79.900 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1838/prod/QC_ENRICHMENT/20260311/16/3ddd6c3f-ded6-3e85-8228-ebe216d549e3/1_org_zoom.jpg";"Birlikte Al Kazan";"3";"1"
"Spor&Outdoor";"Elektrikli Bisiklet";"Kron";"PACIFIC - 20"" - Katlanır - 7 Vites - H.Disc- Elektrikli";"32.470 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1846/prod/QC_PREP/20260326/14/ec456e60-986d-39ba-9e16-689704801e30/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"2";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"AsVIVA";"B14T 27,5'' Orta Motorlu Hollanda Elektrikli Uyumlu  Bisiklet – Dayanıklı & Konforlu";"75.000 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1704/prod/QC_ENRICHMENT/20250703/21/eb5c0ccd-31a8-3e4e-9868-05b0ff9e739f/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"5.0";"1"
"Spor&Outdoor";"Elektrikli Bisiklet";"OLA";"Electrofold EFB5 Sport Edition Katlanabilir Elektrikli Bisiklet 20”";"37.000 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1694/prod/QC_ENRICHMENT/20250612/10/4f87e404-9685-3a26-8011-d9c33c37dbae/1_org_zoom.jpg";"455 kişi favoriledi!";"2.6";"5"
"Spor&Outdoor";"Elektrikli Bisiklet";"Kron";"Loop Coaster 2026 | Hidrolik Fren | Gaz Kollu | Samsung Batarya Elektrikli Katlanır Bisiklet";"67.500 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1845/prod/QC_PREP/20260329/17/41d55d8c-e81f-3d10-b8bf-e9147f12a28e/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"2";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"Corelli";"CORELLİ VONIQ ELEKTRİKLİ BİSİKLET";"44.000 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1644/prod/QC/20250305/17/2b7ec903-83b3-3475-89b2-4e38d2e2a02d/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"Ape Ryder";"COLOBUS PREMİUM ELEKTRİKLİ BİSİKLET 750W";"54.199 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1749/prod/QC_PREP/20250908/17/92f2fe6f-fa2e-3e63-9830-9c6d876b37c4/1_org_zoom.jpg";"Videolu Ürün";"4.0";"4"
"Spor&Outdoor";"Elektrikli Bisiklet";"Strada";"E-Bro Hidrolik Disk Fat Bike Katlanabilir 20 Jant Elektrikli Bisiklet";"39.900 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1803/prod/QC_PREP/20251222/15/f4cfa5d4-b44d-3968-9e94-7bca97f50fad/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"5";"1"
"Spor&Outdoor";"Elektrikli Bisiklet";"RKS";"SKYJET 6A PROFESYONEL ELEKTRİKLİ BİSİKLET (Siyah)";"45.024 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1514/product/media/images/prod/QC/20240830/09/07bb6017-6259-3572-b798-1edfef06d0e4/1_org_zoom.jpg";"858 kişi favoriledi!";"4.3";"15"
"Spor&Outdoor";"Elektrikli Bisiklet";"Strada";"MR.FAT BİKE HD BİSİKLET 000213";"39.900 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1803/prod/QC_PREP/20251222/15/03758740-aa3b-3d96-a1d7-2b74f7fdf117/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"5";"3"
"Spor&Outdoor";"Elektrikli Bisiklet";"TORC";"E-bike Fatbike T1 F Katlanır Bisiklet";"59.500 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1023/product/media/images/prod/SPM/PIM/20231025/11/2c616447-3ab3-34f1-9344-4da87b9dd33f/1_org_zoom.jpg";"N/A";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"RKS";"Ape Ryder Buffalo-e Elektrikli Dağ Bisikleti 250w / 36v / 15ah / 27,5 Inç Eski Mavi";"59.999 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1675/prod/QC/20250508/16/44b7b0d4-a844-38fd-8b9d-3a011d82cc99/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"3.0";"4"
"Spor&Outdoor";"Elektrikli Bisiklet";"Ape Ryder";"BONOBO ELEKTRİKLİ BİSİKLET";"79.499 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1577/prod/QC/20241002/21/a987b3c7-e223-33fa-8813-b64093633760/1_org_zoom.jpg";"1,4B kişi favoriledi!";"2";"9"
"Spor&Outdoor";"Elektrikli Bisiklet";"Ape Ryder";"MANDRIL ELEKTRİKLİ BİSİKLET (SİYAH)";"65.000 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1852/prod/QC_PREP/20260408/12/e86dcad2-9a76-3900-9159-13d609a4660b/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"RKS";"Mx25 Pro Katlanabilir Elektrikli Bisiklet Siyah";"42.000 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1550/product/media/images/ty1549/prod/QC/20240916/16/f813556e-64ec-343a-9ccf-68a17ae0d2cf/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"4.2";"23"
"Spor&Outdoor";"Elektrikli Bisiklet";"Bisan";"E-TREKKİNG 700C Jant Elektrikli Bisiklet 50 cm Alüminyum E-Bike Disk Fren 10 Vites - Mat Siyah";"109.091,40 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1788/prod/QC_ENRICHMENT/20251112/17/542a182e-debc-3421-91e4-ebc7a433d742/1_org_zoom.jpg";"Videolu Ürün";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"RKS";"KUBA SPEEDLIGHT PEDAL DESTEKLİ ELEKTRİKLİ BİSİKLET (BEYAZ)";"36.100 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1721/prod/QC_PREP/20250807/15/a972d831-8ad4-3974-9374-384ce92e0f35/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"5.0";"1"
"Spor&Outdoor";"Elektrikli Bisiklet";"RKS";"W6 Elektrikli Bisiklet";"28.199 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty76/product/media/images/20210225/14/66904377/146064829/1/1_org_zoom.jpg";"303 kişi favoriledi!";"1.0";"1"
"Spor&Outdoor";"Elektrikli Bisiklet";"RKS";"XR75 (XR6) PREMIUM 750W";"63.500 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1796/prod/QC_PREP/20251203/23/11014b75-2afc-354f-af89-cd408e624c2d/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"Corelli";"'''EMİR BİSİKLET'DE'''(((CORELLİ DIAL 20 JANT KATLANIR ELEKTRİKLİ BİSİKLET))) (MAVİ - BEYAZ - GREY)";"29.990 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1611/prod/QC/20241213/12/37f1cf82-e281-30cf-a0bc-f497e2b6784f/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"2";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"RKS";"Bn5-pro Elektrikli Bisiklet";"32.199 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1533/product/media/images/prod/QC/20240910/12/626543d5-e83a-37a7-8827-68bf29c806d3/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"2";"14"
"Spor&Outdoor";"Elektrikli Bisiklet";"Mondial";"Prostreet T E-Bike Elektrikli Bisiklet Yeşil 2026 - MondiMotor";"36.800 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1809/prod/QC_ENRICHMENT/20260115/10/9d3d343e-848a-3c2f-9cc3-c8576f7ccd31/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"2";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"Skyjet";"Robusto Premium Elektrikli Bisiklet";"44.000 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1765/prod/QC_ENRICHMENT/20250928/13/7fe397ff-f9c8-3ff0-8c3c-2423f05149f1/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"2";"1"
"Spor&Outdoor";"Elektrikli Bisiklet";"Kron";"Makalu - 29 - Mtb 17' - 12 Vites - Elektrikli - H.disc - Mat Siyah - Siyah/lime";"161.000 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1580/prod/QC/20241004/17/e854fa12-cb16-3a33-8974-640525e32381/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"Arora";"Belgrad 20 Jant Katlanır 36V10AH Elektrikli Bisiklet";"41.955 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1856/prod/QC_PREP/20260413/10/786e7a87-d014-3133-8c09-462799fa81a9/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"Skyjet";"NITRO PRO PEDAL DESTEKLİ ELEKTRİKLİ BİSİKLET (YEŞİL)";"36.000 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1855/prod/QC_PREP/20260417/16/87c7d4c1-579b-3d36-8d80-a1f650919b4a/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"RKS";"XS35 Katlanabilir Elektrikli Bisiklet";"39.839 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1764/prod/QC_PREP/20250928/12/f6d32102-7ae6-314d-a2fa-7129dc1c28ad/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"3.0";"2"
"Spor&Outdoor";"Elektrikli Bisiklet";"Bisan";"Comet 28 Jant Elektrikli Bisiklet 36V/250W Hub Motor 52 cm Alüminyum Kadro V-Fren 21 Vites -Gri";"43.000 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1770/prod/QC_ENRICHMENT/20251014/00/cfcd787c-3fae-3288-a01c-b2206a0048e0/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"Ape Ryder";"BONOBO ELEKTRİKLİ BİSİKLET";"70.077,15 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty995/product/media/images/prod/SPM/PIM/20230904/21/481085e9-eb29-3065-aa60-e25e6e1afa49/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"2";"2"
"Spor&Outdoor";"Elektrikli Bisiklet";"Volta";"TM-VB1-NEO KATLA ELEKTRİKLİ BİSİKLET SEDEFLİ BEYAZ";"26.950 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1604/prod/QC/20241114/14/017addf1-40a1-31bf-a187-4625dc3a6ecb/1_org_zoom.jpg";"N/A";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"AsVIVA";"B13M1 Ortadan Motorlu Katlanabilir Elektrikli Bisiklet – 36V Samsung Batarya, Gri, 20” Jant";"78.000 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1930/prod/QC_ENRICHMENT/20260516/22/9b6340c0-8275-36eb-9d05-714bacbed37c/1_org_zoom.jpg";"N/A";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"Volta";"Apm5 Elektrıklı Moped Koyu Metalık Grı";"79.999 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1607/prod/QC/20241126/14/874c1e2b-08cd-3f14-905a-71b6e3dbfdb9/1_org_zoom.jpg";"Yetkili Satıcı";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"Kron";"PACIFIC - 20"" - Katlanır - 7 Vites - H.Disc- Elektrikli";"32.470 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1845/prod/QC_PREP/20260326/14/40775b79-e9b5-3a75-9555-4d6222830605/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"Alba";"Fold 3 Standart 500 Watt Katlanır Elektrikli Bisiklet Siyah Nfc Özellikli 48v 10,4 Ah Batarya";"59.999,90 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1781/prod/QC_PREP/20251024/18/4f625138-abe3-3800-80b4-b14ebb1320a5/1_org_zoom.jpg";"Birlikte Al Kazan";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"Corelli";"Voniq E Fat Bike Katlanır Elektirikli Bisiklet Siyah";"44.703,53 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1308/product/media/images/prod/SPM/PIM/20240511/19/5a21f91b-bca3-3670-804a-b55a199fe9e9/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"2";"1"
"Spor&Outdoor";"Elektrikli Bisiklet";"Bisan";"E-FOLDİNG GAZ KOLLU F4 ELEKTRİKLİ KATLANIR BİSİKLET 43CM MD 20 JANT 7 VİTES MAT SİYAH SARI";"40.499 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1941/prod/QC_PREP/20260512/12/3d0d91bd-2af7-3a96-aff4-883aaf8d8f8d/1_org_zoom.jpg";"Yetkili Satıcı";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"Ape Ryder";"Colobus Elektrikli Bisiklet";"53.990 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1765/prod/QC_PREP/20250928/19/3ed1e8f1-d02e-3b23-ae35-045311129c77/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"5.0";"3"
"Spor&Outdoor";"Elektrikli Bisiklet";"Bisan";"BİSAN FLORİDA ELEKTRİKLİ BİSİKLET 43 CM V 26 JANT 21 VİTES ÇAĞLA YEŞİLİ BEYAZ";"39.300 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1660/prod/QC/20250408/12/e1cb80ef-6862-37ea-9da3-6b8f91980b7e/1_org_zoom.jpg";"N/A";"2";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"Kron";"ELEKTRON LUNA HD 20 JANT ELEKTRİKLİ KATLANIR BAKIR-SİYAH BİSİKLET";"39.620 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1838/prod/QC_PREP/20260313/11/4f3fed3a-c424-32e5-acbb-8f62a718383e/1_org_zoom.jpg";"Yetkili Satıcı";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"Kron";"Elektrone ZUMA - 20 - Katlanır - 7 Vites - H.Disc - Elektrikli - Nardo Gri - Siyah";"38.690 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1859/prod/QC_PREP/20260419/04/c78d3cd8-cdd6-3c00-a86d-ba41e34ba6e2/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"Bisan";"E-FOLDİNG GAZ KOLLU F4 ELEKTRİKLİ KATLANIR BİSİKLET 43CM MD 20 JANT 7 VİTES METALİK GRİ GRİ";"40.499 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1936/prod/QC_PREP/20260505/09/3468f9a5-b8db-3615-ac8e-932f1be785a1/1_org_zoom.jpg";"Yetkili Satıcı";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"RKS -Elektrikli Bisiklet";"RKS LA ROSE (RD5) ELEKTRİKLİ BİSİKLET";"53.310 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1418/product/media/images/prod/QC/20240713/11/0ecd9bba-47ff-318b-8fe2-3ae480b2321a/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"2";"9"
"Spor&Outdoor";"Elektrikli Bisiklet";"RKS";"Elektrikli Bisiklet NE10 Beyaz";"42.500 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1825/prod/QC_ENRICHMENT/20260213/15/cb52d926-27b0-3a1c-9097-9d506ee37a0f/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"4.4";"10"
"Spor&Outdoor";"Elektrikli Bisiklet";"Mondial";"Starlight M E-Bike Elektrikli Bisiklet Siyah 2026 - MondiMotor";"39.000 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1810/prod/QC_ENRICHMENT/20260115/10/d41e946f-33e8-3c5e-a371-702b56ad721e/1_org_zoom.jpg";"Yetkili Satıcı";"3";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"RKS";"Rks Mj1 Elektrikli Bisiklet - Gri";"49.999 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1534/product/media/images/prod/QC/20240910/12/9f5e9cb5-00bb-3e20-826e-c9b84202d967/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"2";"8"
"Spor&Outdoor";"Elektrikli Bisiklet";"Alba";"Fold F Standart 500 Watt Katlanır Elektrikli Bisiklet Siyah Nfc Özellikli 48v 10,4 Ah Batarya";"47.500 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1672/prod/QC/20250502/16/2f085c1c-076b-3ce8-a36a-80896e1dfcfe/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"3.8";"4"
"Spor&Outdoor";"Elektrikli Bisiklet";"Kron";"Elektron Zuma 20 Jant Katlanabilir 36 Volt 350 Watt Elektrikli Bisiklet Yeşil";"38.999,90 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1608/prod/QC/20241201/16/ef47acb8-69db-30dd-93d6-3b303affc6d9/1_org_zoom.jpg";"Yetkili Satıcı";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"Skyjet";"NİTRO16 ELEKTİRİKLİ BİSİKLET";"33.250 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1780/prod/QC_PREP/20251023/12/40f684cf-fa87-3b01-b8f6-5e0422b07011/1_org_zoom.jpg";"Hızlı teslimat yapılıyor!";"N/A";"0"
"Spor&Outdoor";"Elektrikli Bisiklet";"Stradacycles";"E-Bro 20 Jant Hidrolik Disk Katlanabilir Fat Bike Bisiklet";"39.970 TL";"https://cdn.dsmcdn.com/mnresize/400/-/ty1860/prod/QC_ENRICHMENT/20260427/12/934d7491-0dac-3ebb-a343-346b0abf3811/1_org_zoom.jpg";"Birlikte Al Kazan";"5";"0"
